station_id,Latitude,Longitude,Num_of_Slots,fsq_id,fsq_lat,fsq_long,id,name,popularity,rating,address
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,51b201d27dd249ae714ba728,49.263877,-123.105307,13003.0,Bar,0.9453265485709912,9.3,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4c0b1f677e3fc928cdebf482,49.295623,-123.150768,16003.0,Beach,0.9893254772927268,9.1,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 1Z4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,50d4bd11e4b0b55bb4b657a3,49.266477,-123.140728,13002.0,Bakery,0.9650112866817157,9.0,"2150 Fir St (at W 6th Ave), Vancouver BC V6J 3B5"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4b77ba28f964a52064a82ee3,49.279619,-123.101293,13009.0,Cocktail Bar,0.9718024256800704,9.0,"135 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4bf046d53a002d7fb4eb85a4,49.295495,-123.150919,18075.0,Swimming Pool,0.9278226269273444,8.9,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 3E2"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4dfe52e6b0fb709b61e36ce6,49.26661,-123.069522,13276.0,Sushi Restaurant,0.9746145311244596,8.9,"2054 Commercial Dr (4th Ave. East), Vancouver BC V5N 4A9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4b525ee5f964a520e17927e3,49.268804,-123.06987,13039.0,Deli,0.9643226077973752,8.8,"1791 Commercial Dr (at E 2nd Ave), Vancouver BC V5N 4A4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5453fb6d498e366a912293d5,49.268082,-123.157004,13034.0,Café,0.953342005585951,8.8,"2278 4th Ave W (btwn Vine & Yew), Vancouver BC V6K 1N8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,50f1dd8ee4b0ee8fd93bbfff,49.263472,-123.096107,10047.0,Public Art,0.9812335004017292,8.8,"400 E 8th Ave (at Guelph Park), Vancouver BC"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4fb14574e4b0e047b2ebf605,49.287267,-123.118901,13068.0,American Restaurant,0.9690477101427096,8.8,"1033 Pender St W (btwn Thurlow & Burrard), Vancouver BC V6E 2M6"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aa9662cf964a520795320e3,49.284511,-123.10893,16026.0,Monument,0.995332287561694,8.8,"305 Water St (at Cambie St), Vancouver BC V6B 1B8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aa9d826f964a5206b5520e3,49.273486,-123.114075,16033.0,Dog Park,0.9972452844626392,8.8,"1020 Marinaside Cres (Cambie Bridge), Vancouver BC"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4e68206a8877085d2852133b,49.280314,-123.12504,13263.0,Japanese Restaurant,0.9507594597696752,8.7,"888 Nelson St (at Hornby St.), Vancouver BC V6Z 2H1"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4b4be83af964a520fdaa26e3,49.280725,-123.124913,13276.0,Sushi Restaurant,0.9298312736733366,8.7,"985 Hornby St (Nelson Street), Vancouver BC V6Z 1V3"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4c1fcb2db4e62d7f252fe093,49.268222,-123.147528,13031.0,Burger Joint,0.952921146267743,8.7,"1873 4th Ave W (btwn Cypress & Burrard), Vancouver BC V6J 1M4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aa950f2f964a5200d5320e3,49.272737,-123.147184,13001.0,Bagel Shop,0.981769139533994,8.7,"1883 Cornwall Ave (at Cypress St), Vancouver BC V6J 1C6"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,551f1b46498e86217dc958e6,49.255054,-123.114856,13046.0,Ice Cream Parlor,0.9787657343995104,8.7,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4ae65e64f964a520b5a621e3,49.247047,-123.100956,13352.0,Thai Restaurant,0.9160576959865324,8.7,"4250E Main St (at E. 26th Ave.), Vancouver BC V5V 3P9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,524646a411d25e42600a0877,49.279673,-123.108193,13064.0,Pizzeria,0.928874775222864,8.7,"189 Keefer Pl, Vancouver BC V6B 6L4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,50a6d03f29a6ae018b3f7fe0,49.286995,-123.129181,13000.0,Dining and Drinking,0.9737154225810154,8.7,"1300 Robson St (at Jervis St), Vancouver BC V6E 1C5"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,510b1603e4b0607cda141579,49.285765,-123.127128,13002.0,Bakery,0.9954853273137696,8.7,"812 Bute St (at Robson St), Vancouver BC V6E 1Y4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aa73165f964a5203b4c20e3,49.284288,-123.10023,13006.0,Beer Bar,0.9684546811034166,8.7,"157 Alexander St (btwn Main & Columbia), Vancouver BC V6A 1B8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5044114ce4b003e2b452ddee,49.263551,-123.099764,13036.0,Tea Room,0.893006083330145,8.6,"55 Kingsway (at 8th Ave.), Vancouver BC V5T 3J1"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aa6f2c7f964a5209b4b20e3,49.28299,-123.120645,10004.0,Art Gallery,0.9941653594521176,8.6,"750 Hornby St (btwn Robson & W Georgia St.), Vancouver BC V6Z 2H7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5b7882e95455b2002c6abf1c,49.266631,-123.104568,13002.0,Bakery,0.939147568580939,8.6,"5 5th Ave E (Ontario Street), Vancouver BC V5T 1G7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aaec434f964a520346320e3,49.282578,-123.125234,13148.0,French Restaurant,0.9291425947889964,8.6,"100A90 Burrard St (Smithe St), Vancouver BC V6Z 2N2"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4ec01a36b803bca7de649427,49.284281,-123.095524,13347.0,Tapas Restaurant,0.9495542717220798,8.5,"55 Dunlevy Ave, Vancouver BC V6A 3A3"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,509ffdfee4b0f56d61d68a87,49.252597,-123.068255,13034.0,Café,0.9596931552970884,8.5,"3599 Commercial St (at E 20th Ave), Vancouver BC V5N 4E8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4e223f06d4c0d32590f80ff4,49.263601,-123.112665,13306.0,Taco Restaurant,0.9109691242300187,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4c1823da834e2d7f0a812880,49.287875,-123.142131,16047.0,Sculpture Garden,0.982706508015457,8.4,"1800 Morton Ave (at Denman), Vancouver BC"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4e700331d1649bf26fdfe4eb,49.256478,-123.105651,16032.0,Park,0.987756819833952,8.4,"32 16th Ave W, Vancouver BC V5Y 1Y6"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,52ae4f3c11d227ba4f4b055a,49.258983,-123.115272,13199.0,Indian Restaurant,0.881489841986456,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aa81803f964a520454f20e3,49.275933,-123.124585,13309.0,Middle Eastern Restaurant,0.9274400275471554,8.3,"508 Davie St (at Richards St), Vancouver BC V6B 2G4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5bbad75ead910e002c9f46fa,49.26398,-123.105721,13029.0,Brewery,0.9346711558327276,8.3,"25 8th Ave W, Vancouver BC V5Y 1M8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,52b61f3e498e5dc71aedb478,49.270379,-123.134574,13050.0,Distillery,0.9523089872594408,8.3,"2 1494 Old Bridge St, Vancouver BC V6H 3S6"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5bba5b613149b9002c1e480b,49.286207,-123.127572,13272.0,Ramen Restaurant,0.9705015877874278,8.3,"1226 Robson St, Vancouver BC V6E 1C1"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,50f8adb6e4b064f2ce264798,49.285641,-123.123954,11064.0,Hair Salon,0.5117840609098213,8.3,"1113 Alberni St, Vancouver BC V6E 4T9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5358725f498ea4226bba2e18,49.284281,-123.095524,13025.0,Wine Bar,0.5201055974289321,8.3,"55 Dunlevy Ave, Vancouver BC V6A 3A3"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5af12891a5a315002c9b99c0,49.288991,-123.12205,13236.0,Italian Restaurant,0.907028350614072,8.3,"1190 Cordova St W (Bute), Vancouver BC V6C 0E1"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5a878c33f8cbd46ab822ef69,49.274991,-123.121909,13377.0,Vegan and Vegetarian Restaurant,0.9728163140375712,8.3,"1165 Mainland St, Vancouver BC V6B 5P2"
